# Licence: Creative Commons Attribution 4.0 International (CC BY 4.0) - https://creativecommons.org/licenses/by/4.0/
# Attribution: Šaltinis: Baldininkai.org viešų šaltinių Lietuvos baldų gamintojų kandidatų katalogas, https://www.baldininkai.org/atviri-duomenys/, versija 2026-08-07
# Generated: 2026-08-07
# Version: 2026-08-07
# Source: Baldininkai.org - https://www.baldininkai.org - open data: https://www.baldininkai.org/atviri-duomenys/
# Records: 1420
# Official source: Juridinių asmenų registro (Registrų centro) finansinių ataskaitų duomenys Lietuvos atvirų duomenų portale - https://data.gov.lt/datasets/1484/ - API model: datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita
# Financial periods: 4652
"slug","profile_url","trading_name","legal_name","company_code","fiscal_period_start","fiscal_period_end","filing_registration_date","revenue_eur","profit_before_tax_eur","financial_source_url","financial_api_model_path","jar_entity_id","revenue_api_record_id","revenue_line_name","revenue_evidence_registration_date","profit_before_tax_api_record_id","profit_before_tax_line_name","profit_before_tax_evidence_registration_date","standard_names","template_names"
"mb-kalk-vini-304975885","https://www.baldininkai.org/gamintojas/mb-kalk-vini-304975885/","MB ""Kalk vinį""","MB ""Kalk vinį""","304975885","2023-01-01","2023-12-31","2024-02-19","4826","","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","74bec7e3-0ec1-497d-a557-f69069941297","cb29eb9b-30bf-4a0a-ae9d-92f6300d001d","PARDAVIMO PAJAMOS","2024-02-19","","","","PELNO (NUOSTOLIŲ) ATASKAITA (Neribotos civilinės atsakomybės juridinių asmenų ir mažųjų bendrijų)","Mažųjų bendrijų finansinių ataskaitų rinkinys"
"mb-kalk-vini-304975885","https://www.baldininkai.org/gamintojas/mb-kalk-vini-304975885/","MB ""Kalk vinį""","MB ""Kalk vinį""","304975885","2022-01-01","2022-12-31","2023-02-19","4550","","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","74bec7e3-0ec1-497d-a557-f69069941297","5f540a58-1e99-4258-8c04-a2cdf63f8807","PARDAVIMO PAJAMOS","2023-02-19","","","","PELNO (NUOSTOLIŲ) ATASKAITA (Neribotos civilinės atsakomybės juridinių asmenų ir mažųjų bendrijų)","Mažųjų bendrijų finansinių ataskaitų rinkinys"
"mb-kalk-vini-304975885","https://www.baldininkai.org/gamintojas/mb-kalk-vini-304975885/","MB ""Kalk vinį""","MB ""Kalk vinį""","304975885","2021-01-01","2021-12-31","2022-02-10","42788","","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","74bec7e3-0ec1-497d-a557-f69069941297","bd1dd8aa-3431-48fb-afe4-4f9b3fd40fe2","PARDAVIMO PAJAMOS","2022-02-10","","","","PELNO (NUOSTOLIŲ) ATASKAITA (Neribotos civilinės atsakomybės juridinių asmenų ir mažųjų bendrijų)","Mažųjų bendrijų finansinių ataskaitų rinkinys"
"mb-karolio-baldai-307005152","https://www.baldininkai.org/gamintojas/mb-karolio-baldai-307005152/","MB ""Karolio baldai""","MB ""Karolio baldai""","307005152","2024-10-04","2024-12-31","2025-04-07","26422","","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","b72d35b1-2474-4060-afc3-e027eecf47e4","fca6b098-d2dc-4649-a3da-a3b2b0a4177e","PARDAVIMO PAJAMOS","2025-04-07","","","","PELNO (NUOSTOLIŲ) ATASKAITA (Neribotos civilinės atsakomybės juridinių asmenų ir mažųjų bendrijų)","Mažųjų bendrijų finansinių ataskaitų rinkinys"
"mb-kasdaro-306297967","https://www.baldininkai.org/gamintojas/mb-kasdaro-306297967/","MB ""Kasdaro""","MB ""Kasdaro""","306297967","2024-01-01","2024-12-31","2025-04-14","301637","","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","318aac10-207a-4882-9cd6-41a5753d4fc0","cd51e811-4017-4a53-8b32-68077d47d370","PARDAVIMO PAJAMOS","2025-04-14","","","","PELNO (NUOSTOLIŲ) ATASKAITA (Neribotos civilinės atsakomybės juridinių asmenų ir mažųjų bendrijų)","Mažųjų bendrijų finansinių ataskaitų rinkinys"
"mb-kasdaro-306297967","https://www.baldininkai.org/gamintojas/mb-kasdaro-306297967/","MB ""Kasdaro""","MB ""Kasdaro""","306297967","2023-04-18","2023-12-31","2024-03-21","33680","","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","318aac10-207a-4882-9cd6-41a5753d4fc0","755a942b-4107-456e-a626-fba8c5751d5c","PARDAVIMO PAJAMOS","2024-03-21","","","","PELNO (NUOSTOLIŲ) ATASKAITA (Trumpa)","Labai mažų įmonių, taikančių išimtis, finansinių ataskaitų rinkinys"
"mb-kaskadas-306269964","https://www.baldininkai.org/gamintojas/mb-kaskadas-306269964/","MB Kaskadas","MB Kaskadas","306269964","2024-01-01","2024-12-31","2025-08-28","7500","","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","890152ce-6f51-4c79-889f-6af8a19b2bf6","cfdcfc60-32be-4e5b-ba17-95a3c7e4f7e6","PARDAVIMO PAJAMOS","2025-08-28","","","","PELNO (NUOSTOLIŲ) ATASKAITA (Neribotos civilinės atsakomybės juridinių asmenų ir mažųjų bendrijų)","Mažųjų bendrijų finansinių ataskaitų rinkinys"
"mb-kazimiero-semetos-baldai-304920312","https://www.baldininkai.org/gamintojas/mb-kazimiero-semetos-baldai-304920312/","MB ""Kazimiero Šemetos baldai""","MB ""Kazimiero Šemetos baldai""","304920312","2024-01-01","2024-12-31","2025-02-10","192256","","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","32ea0a78-11de-4299-9958-8ca53fd15c39","c1cab420-2528-49d4-a394-dcd701a58638","PARDAVIMO PAJAMOS","2025-02-10","","","","PELNO (NUOSTOLIŲ) ATASKAITA (Neribotos civilinės atsakomybės juridinių asmenų ir mažųjų bendrijų)","Mažųjų bendrijų finansinių ataskaitų rinkinys"
"mb-kazimiero-semetos-baldai-304920312","https://www.baldininkai.org/gamintojas/mb-kazimiero-semetos-baldai-304920312/","MB ""Kazimiero Šemetos baldai""","MB ""Kazimiero Šemetos baldai""","304920312","2023-01-01","2023-12-31","2024-04-03","171207","","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","32ea0a78-11de-4299-9958-8ca53fd15c39","8a056eeb-8d75-4790-9667-cf074c301ae1","PARDAVIMO PAJAMOS","2024-04-03","","","","PELNO (NUOSTOLIŲ) ATASKAITA (Neribotos civilinės atsakomybės juridinių asmenų ir mažųjų bendrijų)","Mažųjų bendrijų finansinių ataskaitų rinkinys"
"mb-kazimiero-semetos-baldai-304920312","https://www.baldininkai.org/gamintojas/mb-kazimiero-semetos-baldai-304920312/","MB ""Kazimiero Šemetos baldai""","MB ""Kazimiero Šemetos baldai""","304920312","2022-01-01","2022-12-31","2023-03-31","170640","","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","32ea0a78-11de-4299-9958-8ca53fd15c39","90575701-c149-45f9-9046-63a833957e5a","PARDAVIMO PAJAMOS","2023-03-31","","","","PELNO (NUOSTOLIŲ) ATASKAITA (Neribotos civilinės atsakomybės juridinių asmenų ir mažųjų bendrijų)","Mažųjų bendrijų finansinių ataskaitų rinkinys"
"mb-kazimiero-semetos-baldai-304920312","https://www.baldininkai.org/gamintojas/mb-kazimiero-semetos-baldai-304920312/","MB ""Kazimiero Šemetos baldai""","MB ""Kazimiero Šemetos baldai""","304920312","2021-01-01","2021-12-31","2022-03-31","144810","","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","32ea0a78-11de-4299-9958-8ca53fd15c39","a47715f0-8695-4b23-98ce-bc50e5681ccb","PARDAVIMO PAJAMOS","2022-03-31","","","","PELNO (NUOSTOLIŲ) ATASKAITA (Neribotos civilinės atsakomybės juridinių asmenų ir mažųjų bendrijų)","Mažųjų bendrijų finansinių ataskaitų rinkinys"
"mb-kemida-304401303","https://www.baldininkai.org/gamintojas/mb-kemida-304401303/","MB ""Kemida""","MB ""Kemida""","304401303","2024-01-01","2024-12-31","2025-06-02","805824","","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","4a93e162-4cd6-4412-8028-03f9586502df","c0f1a7f4-3f66-48b9-9627-7011a64c8f8b","PARDAVIMO PAJAMOS","2025-06-02","","","","PELNO (NUOSTOLIŲ) ATASKAITA (Neribotos civilinės atsakomybės juridinių asmenų ir mažųjų bendrijų)","Mažųjų bendrijų finansinių ataskaitų rinkinys"
"mb-kemida-304401303","https://www.baldininkai.org/gamintojas/mb-kemida-304401303/","MB ""Kemida""","MB ""Kemida""","304401303","2023-01-01","2023-12-31","2024-05-20","1002429","","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","4a93e162-4cd6-4412-8028-03f9586502df","fb1c90b0-39eb-4603-a481-07f1b4655285","PARDAVIMO PAJAMOS","2024-05-20","","","","PELNO (NUOSTOLIŲ) ATASKAITA (Neribotos civilinės atsakomybės juridinių asmenų ir mažųjų bendrijų)","Mažųjų bendrijų finansinių ataskaitų rinkinys"
"mb-kemida-304401303","https://www.baldininkai.org/gamintojas/mb-kemida-304401303/","MB ""Kemida""","MB ""Kemida""","304401303","2022-01-01","2022-12-31","2023-05-09","670526","","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","4a93e162-4cd6-4412-8028-03f9586502df","35fa3c80-1807-4894-b5b9-af3949e7ed3f","PARDAVIMO PAJAMOS","2023-05-09","","","","PELNO (NUOSTOLIŲ) ATASKAITA (Neribotos civilinės atsakomybės juridinių asmenų ir mažųjų bendrijų)","Mažųjų bendrijų finansinių ataskaitų rinkinys"
"mb-kemida-304401303","https://www.baldininkai.org/gamintojas/mb-kemida-304401303/","MB ""Kemida""","MB ""Kemida""","304401303","2021-01-01","2021-12-31","2022-03-29","531856","","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","4a93e162-4cd6-4412-8028-03f9586502df","ff0c0225-fcd8-46b3-a145-d0f06e72737b","PARDAVIMO PAJAMOS","2022-03-29","","","","PELNO (NUOSTOLIŲ) ATASKAITA (Neribotos civilinės atsakomybės juridinių asmenų ir mažųjų bendrijų)","Mažųjų bendrijų finansinių ataskaitų rinkinys"
"mb-kerneda-306078304","https://www.baldininkai.org/gamintojas/mb-kerneda-306078304/","MB ""Kerneda""","MB ""Kerneda""","306078304","2024-01-01","2024-12-31","2025-06-05","85086","","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","e870e434-e8ef-4f82-8e31-a39442fbf1bd","e31ede34-553d-4ea9-af88-1fac4c2d978c","PARDAVIMO PAJAMOS","2025-06-05","","","","PELNO (NUOSTOLIŲ) ATASKAITA (Neribotos civilinės atsakomybės juridinių asmenų ir mažųjų bendrijų)","Mažųjų bendrijų finansinių ataskaitų rinkinys"
"mb-kerneda-306078304","https://www.baldininkai.org/gamintojas/mb-kerneda-306078304/","MB ""Kerneda""","MB ""Kerneda""","306078304","2023-01-01","2023-12-31","2024-09-26","29768","","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","e870e434-e8ef-4f82-8e31-a39442fbf1bd","ebb36689-8ed3-4aac-8bee-66df6c4d618b","PARDAVIMO PAJAMOS","2024-09-26","","","","PELNO (NUOSTOLIŲ) ATASKAITA (Neribotos civilinės atsakomybės juridinių asmenų ir mažųjų bendrijų)","Mažųjų bendrijų finansinių ataskaitų rinkinys"
"mb-kerneda-306078304","https://www.baldininkai.org/gamintojas/mb-kerneda-306078304/","MB ""Kerneda""","MB ""Kerneda""","306078304","2022-05-29","2022-12-31","2023-06-07","20686","","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","e870e434-e8ef-4f82-8e31-a39442fbf1bd","e000feda-0aa7-4c95-ab7e-90149f79ae3f","PARDAVIMO PAJAMOS","2023-06-07","","","","PELNO (NUOSTOLIŲ) ATASKAITA (Neribotos civilinės atsakomybės juridinių asmenų ir mažųjų bendrijų)","Mažųjų bendrijų finansinių ataskaitų rinkinys"
"mb-keruzis-303132469","https://www.baldininkai.org/gamintojas/mb-keruzis-303132469/","MB ""Keružis""","MB ""Keružis""","303132469","2024-01-01","2024-12-31","2025-05-31","12950","29576","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","b48bae81-7e13-4a0e-9820-8b41de8fcdc8","bd42eacb-8eb9-471c-bd70-35a9d14cfde4","PARDAVIMO PAJAMOS","2025-05-31","265cfac2-134d-4f00-8bb5-fd0ab2734cb4","PELNAS (NUOSTOLIAI) PRIEŠ APMOKESTINIMĄ","2025-05-31","PELNO (NUOSTOLIŲ) ATASKAITA","Mažų ir labai mažų įmonių, netaikančių išimčių, finansinių ataskaitų rinkinys"
"mb-keruzis-303132469","https://www.baldininkai.org/gamintojas/mb-keruzis-303132469/","MB ""Keružis""","MB ""Keružis""","303132469","2023-01-01","2023-12-31","2024-05-31","47364","-28376","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","b48bae81-7e13-4a0e-9820-8b41de8fcdc8","833bc7bd-3001-4f43-9b18-44aa3ec57c7c","PARDAVIMO PAJAMOS","2024-05-31","e5f93a85-c30d-429e-b6d2-af8b70a73304","PELNAS (NUOSTOLIAI) PRIEŠ APMOKESTINIMĄ","2024-05-31","PELNO (NUOSTOLIŲ) ATASKAITA","Mažų ir labai mažų įmonių, netaikančių išimčių, finansinių ataskaitų rinkinys"
"mb-keruzis-303132469","https://www.baldininkai.org/gamintojas/mb-keruzis-303132469/","MB ""Keružis""","MB ""Keružis""","303132469","2022-01-01","2022-12-31","2023-08-02","38959","-8987","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","b48bae81-7e13-4a0e-9820-8b41de8fcdc8","8bb87392-492e-4232-beae-877cd088ac44","PARDAVIMO PAJAMOS","2023-08-02","7447420c-ef0e-4ea6-a0ae-6aacb3828585","PELNAS (NUOSTOLIAI) PRIEŠ APMOKESTINIMĄ","2023-08-02","PELNO (NUOSTOLIŲ) ATASKAITA","Mažų ir labai mažų įmonių, netaikančių išimčių, finansinių ataskaitų rinkinys"
"mb-keruzis-303132469","https://www.baldininkai.org/gamintojas/mb-keruzis-303132469/","MB ""Keružis""","MB ""Keružis""","303132469","2021-01-01","2021-12-31","2022-06-28","113605","-11463","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","b48bae81-7e13-4a0e-9820-8b41de8fcdc8","3eb5b960-2846-430d-9045-5c84eeab32f1","PARDAVIMO PAJAMOS","2022-06-28","3a3499c4-cbda-4eff-a27d-95325ce4b380","PELNAS (NUOSTOLIAI) PRIEŠ APMOKESTINIMĄ","2022-06-28","PELNO (NUOSTOLIŲ) ATASKAITA","Mažų ir labai mažų įmonių, netaikančių išimčių, finansinių ataskaitų rinkinys"
"mb-kiskio-baldai-305025505","https://www.baldininkai.org/gamintojas/mb-kiskio-baldai-305025505/","MB ""Kiškio baldai""","MB ""Kiškio baldai""","305025505","2024-01-01","2024-12-31","2025-06-29","318179","","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","a1a51c15-9dbd-4916-adab-de85323648f5","fcf017a0-d86c-455d-9a90-8a2d786c380f","PARDAVIMO PAJAMOS","2025-06-29","","","","PELNO (NUOSTOLIŲ) ATASKAITA (Neribotos civilinės atsakomybės juridinių asmenų ir mažųjų bendrijų)","Mažųjų bendrijų finansinių ataskaitų rinkinys"
"mb-kiskio-baldai-305025505","https://www.baldininkai.org/gamintojas/mb-kiskio-baldai-305025505/","MB ""Kiškio baldai""","MB ""Kiškio baldai""","305025505","2023-01-01","2023-12-31","2024-06-12","293455","","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","a1a51c15-9dbd-4916-adab-de85323648f5","f6ce997f-e06b-444b-a170-76101695f792","PARDAVIMO PAJAMOS","2024-06-12","","","","PELNO (NUOSTOLIŲ) ATASKAITA (Neribotos civilinės atsakomybės juridinių asmenų ir mažųjų bendrijų)","Mažųjų bendrijų finansinių ataskaitų rinkinys"
"mb-kiskio-baldai-305025505","https://www.baldininkai.org/gamintojas/mb-kiskio-baldai-305025505/","MB ""Kiškio baldai""","MB ""Kiškio baldai""","305025505","2022-01-01","2022-12-31","2023-06-22","266643","","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","a1a51c15-9dbd-4916-adab-de85323648f5","57e3c0b3-fcb2-4e4b-8b20-9b088964f641","PARDAVIMO PAJAMOS","2023-06-22","","","","PELNO (NUOSTOLIŲ) ATASKAITA (Neribotos civilinės atsakomybės juridinių asmenų ir mažųjų bendrijų)","Mažųjų bendrijų finansinių ataskaitų rinkinys"
"mb-kiskio-baldai-305025505","https://www.baldininkai.org/gamintojas/mb-kiskio-baldai-305025505/","MB ""Kiškio baldai""","MB ""Kiškio baldai""","305025505","2021-01-01","2021-12-31","2022-07-08","213783","","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","a1a51c15-9dbd-4916-adab-de85323648f5","295d9c36-fe86-448c-87cb-a5ba2e290176","PARDAVIMO PAJAMOS","2022-07-08","","","","PELNO (NUOSTOLIŲ) ATASKAITA (Neribotos civilinės atsakomybės juridinių asmenų ir mažųjų bendrijų)","Mažųjų bendrijų finansinių ataskaitų rinkinys"
"mb-kita-nauda-306623612","https://www.baldininkai.org/gamintojas/mb-kita-nauda-306623612/","MB ""Kita nauda""","MB ""Kita nauda""","306623612","2024-01-01","2024-12-31","2025-03-29","550","-4219","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","0e5f12fd-1c16-43ec-870f-3193bd036ff8","aa21f18f-1ac0-4326-a9d7-d6bd5394da48","PARDAVIMO PAJAMOS","2025-03-29","a9c9fc3b-0d10-4e52-99b4-69512db45e9f","PELNAS (NUOSTOLIAI) PRIEŠ APMOKESTINIMĄ","2025-03-29","PELNO (NUOSTOLIŲ) ATASKAITA","Mažųjų bendrijų finansinių ataskaitų rinkinys"
"mb-kita-nauda-306623612","https://www.baldininkai.org/gamintojas/mb-kita-nauda-306623612/","MB ""Kita nauda""","MB ""Kita nauda""","306623612","2023-11-07","2023-12-31","2024-05-12","","-68","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","0e5f12fd-1c16-43ec-870f-3193bd036ff8","","","","63f65f37-7fde-4653-8865-2b5d632e5a33","PELNAS (NUOSTOLIAI) PRIEŠ APMOKESTINIMĄ","2024-05-12","PELNO (NUOSTOLIŲ) ATASKAITA","Mažųjų bendrijų finansinių ataskaitų rinkinys"
"mb-kreinta-303169179","https://www.baldininkai.org/gamintojas/mb-kreinta-303169179/","MB ""Kreinta""","MB ""Kreinta""","303169179","2024-01-01","2024-12-31","2025-05-08","71990","7052","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","8b47af27-e654-4f6c-be45-5c98400c79ee","aa4f0e59-7fed-4fdc-b9e7-0dec66771688","PARDAVIMO PAJAMOS","2025-05-08","f0f60e30-5c07-4626-9f13-46a8dd8049a0","PELNAS (NUOSTOLIAI) PRIEŠ APMOKESTINIMĄ","2025-05-08","PELNO (NUOSTOLIŲ) ATASKAITA","Mažųjų bendrijų finansinių ataskaitų rinkinys"
"mb-kreinta-303169179","https://www.baldininkai.org/gamintojas/mb-kreinta-303169179/","MB ""Kreinta""","MB ""Kreinta""","303169179","2023-01-01","2023-12-31","2024-05-31","53578","","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","8b47af27-e654-4f6c-be45-5c98400c79ee","616a4c50-ee32-4010-be75-3790e47a50a8","PARDAVIMO PAJAMOS","2024-05-31","","","","PELNO (NUOSTOLIŲ) ATASKAITA (Neribotos civilinės atsakomybės juridinių asmenų ir mažųjų bendrijų)","Mažųjų bendrijų finansinių ataskaitų rinkinys"
"mb-kreinta-303169179","https://www.baldininkai.org/gamintojas/mb-kreinta-303169179/","MB ""Kreinta""","MB ""Kreinta""","303169179","2022-01-01","2022-12-31","2023-06-04","51533","-1566","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","8b47af27-e654-4f6c-be45-5c98400c79ee","a444e322-3898-4350-942c-3875f9ace63f","PARDAVIMO PAJAMOS","2023-06-04","62a17c02-f1f2-41c0-b806-0786b812c99d","PELNAS (NUOSTOLIAI) PRIEŠ APMOKESTINIMĄ","2023-06-04","PELNO (NUOSTOLIŲ) ATASKAITA","Mažųjų bendrijų finansinių ataskaitų rinkinys"
"mb-kreinta-303169179","https://www.baldininkai.org/gamintojas/mb-kreinta-303169179/","MB ""Kreinta""","MB ""Kreinta""","303169179","2021-01-01","2021-12-31","2022-06-01","36353","-1247","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","8b47af27-e654-4f6c-be45-5c98400c79ee","ca3386f1-007b-4ea6-a26b-a9975eb9ab87","PARDAVIMO PAJAMOS","2022-06-01","e06d64eb-882c-4d7b-88b4-d7e1b904e6ed","PELNAS (NUOSTOLIAI) PRIEŠ APMOKESTINIMĄ","2022-06-01","PELNO (NUOSTOLIŲ) ATASKAITA","Mažųjų bendrijų finansinių ataskaitų rinkinys"
"mb-kretesta-304943446","https://www.baldininkai.org/gamintojas/mb-kretesta-304943446/","MB ""Kretesta""","MB ""Kretesta""","304943446","2024-01-01","2024-12-31","2025-02-23","227556","","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","da0ea552-b780-4eec-a547-b18656340356","5c43fb16-74ae-42fe-b30d-27139a7c6f3d","PARDAVIMO PAJAMOS","2025-02-23","","","","PELNO (NUOSTOLIŲ) ATASKAITA (Neribotos civilinės atsakomybės juridinių asmenų ir mažųjų bendrijų)","Mažųjų bendrijų finansinių ataskaitų rinkinys"
"mb-kretesta-304943446","https://www.baldininkai.org/gamintojas/mb-kretesta-304943446/","MB ""Kretesta""","MB ""Kretesta""","304943446","2023-01-01","2023-12-31","2024-02-13","177799","","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","da0ea552-b780-4eec-a547-b18656340356","665a9196-92a4-40b5-9b8e-6e08066595d1","PARDAVIMO PAJAMOS","2024-02-13","","","","PELNO (NUOSTOLIŲ) ATASKAITA (Neribotos civilinės atsakomybės juridinių asmenų ir mažųjų bendrijų)","Mažųjų bendrijų finansinių ataskaitų rinkinys"
"mb-kretesta-304943446","https://www.baldininkai.org/gamintojas/mb-kretesta-304943446/","MB ""Kretesta""","MB ""Kretesta""","304943446","2022-01-01","2022-12-31","2023-03-03","172932","","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","da0ea552-b780-4eec-a547-b18656340356","55b39ecc-4360-4961-9ef8-b40858513582","PARDAVIMO PAJAMOS","2023-03-03","","","","PELNO (NUOSTOLIŲ) ATASKAITA (Neribotos civilinės atsakomybės juridinių asmenų ir mažųjų bendrijų)","Mažųjų bendrijų finansinių ataskaitų rinkinys"
"mb-kretesta-304943446","https://www.baldininkai.org/gamintojas/mb-kretesta-304943446/","MB ""Kretesta""","MB ""Kretesta""","304943446","2021-01-01","2021-12-31","2022-05-31","236526","","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","da0ea552-b780-4eec-a547-b18656340356","3e669831-dc7a-4622-a5f6-65a99e5df336","PARDAVIMO PAJAMOS","2022-05-31","","","","PELNO (NUOSTOLIŲ) ATASKAITA (Neribotos civilinės atsakomybės juridinių asmenų ir mažųjų bendrijų)","Mažųjų bendrijų finansinių ataskaitų rinkinys"
"mb-labai-puiku-305289031","https://www.baldininkai.org/gamintojas/mb-labai-puiku-305289031/","MB ""Labai puiku""","MB ""Labai puiku""","305289031","2024-01-01","2024-12-31","2025-05-28","51092","-25335","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","a78d8ef3-471a-4a03-b2a4-a4109909c323","97674461-b5de-4a89-8ea4-ccc84d14acf0","PARDAVIMO PAJAMOS","2025-05-28","365e69a5-9dfd-40ef-873f-0831d9c081b1","PELNAS (NUOSTOLIAI) PRIEŠ APMOKESTINIMĄ","2025-05-28","PELNO (NUOSTOLIŲ) ATASKAITA","Mažųjų bendrijų finansinių ataskaitų rinkinys"
"mb-labai-puiku-305289031","https://www.baldininkai.org/gamintojas/mb-labai-puiku-305289031/","MB ""Labai puiku""","MB ""Labai puiku""","305289031","2023-01-01","2023-12-31","2024-04-11","16230","980","https://data.gov.lt/datasets/1484/","datasets/gov/rc/jar/pelno_ataskaitos/PelnoAtaskaita","a78d8ef3-471a-4a03-b2a4-a4109909c323","fbf7787a-03ba-4a03-86ac-60b61a5464a0","PARDAVIMO PAJAMOS","2024-04-11","c9c63b20-fbba-445f-bdcf-7a6c867b086c","PELNAS (NUOSTOLIAI) PRIEŠ APMOKESTINIMĄ","2024-04-11","PELNO (NUOSTOLIŲ) ATASKAITA","Mažųjų bendrijų finansinių ataskaitų rinkinys"
